"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/25/2018","AQS","230090103","2","1","ug/m3 SC","1","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/28/2018","AQS","230090103","2","5","ug/m3 SC","5","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/31/2018","AQS","230090103","2","9","ug/m3 SC","8","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/03/2018","AQS","230090103","2","12","ug/m3 SC","11","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/06/2018","AQS","230090103","2","16","ug/m3 SC","15","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/09/2018","AQS","230090103","2","9","ug/m3 SC","8","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/12/2018","AQS","230090103","2","5","ug/m3 SC","5","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/15/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/18/2018","AQS","230090103","2","8","ug/m3 SC","7","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/21/2018","AQS","230090103","2","8","ug/m3 SC","7","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/24/2018","AQS","230090103","2","11","ug/m3 SC","10","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/27/2018","AQS","230090103","2","9","ug/m3 SC","8","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"08/30/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/02/2018","AQS","230090103","2","7","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/05/2018","AQS","230090103","2","7","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/08/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/14/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/17/2018","AQS","230090103","2","8","ug/m3 SC","7","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/20/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/23/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/26/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"09/29/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/02/2018","AQS","230110016","2","23","ug/m3 SC","21","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"01/08/2018","AQS","230110016","2","13","ug/m3 SC","12","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"01/13/2018","AQS","230110016","2","19","ug/m3 SC","18","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"01/14/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"01/20/2018","AQS","230110016","2","18","ug/m3 SC","17","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"02/01/2018","AQS","230110016","2","15","ug/m3 SC","14","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"02/07/2018","AQS","230110016","2","17","ug/m3 SC","16","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"02/13/2018","AQS","230110016","2","19","ug/m3 SC","18","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"02/19/2018","AQS","230110016","2","28","ug/m3 SC","26","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"02/25/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"03/03/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"03/09/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"03/15/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"03/21/2018","AQS","230110016","2","10","ug/m3 SC","9","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"03/27/2018","AQS","230110016","2","28","ug/m3 SC","26","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"04/02/2018","AQS","230110016","2","16","ug/m3 SC","15","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"04/08/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"04/14/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"04/20/2018","AQS","230110016","2","3","ug/m3 SC","3","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"04/26/2018","AQS","230110016","2","3","ug/m3 SC","3","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"05/02/2018","AQS","230110016","2","20","ug/m3 SC","19","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"05/08/2018","AQS","230110016","2","10","ug/m3 SC","9","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"05/14/2018","AQS","230110016","2","12","ug/m3 SC","11","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"05/20/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"05/26/2018","AQS","230110016","2","16","ug/m3 SC","15","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"06/01/2018","AQS","230110016","2","19","ug/m3 SC","18","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"06/07/2018","AQS","230110016","2","11","ug/m3 SC","10","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"06/13/2018","AQS","230110016","2","24","ug/m3 SC","22","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"06/19/2018","AQS","230110016","2","9","ug/m3 SC","8","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"06/25/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"07/01/2018","AQS","230110016","2","12","ug/m3 SC","11","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"07/07/2018","AQS","230110016","2","4","ug/m3 SC","4","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"07/13/2018","AQS","230110016","2","10","ug/m3 SC","9","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"07/19/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"07/25/2018","AQS","230110016","2","12","ug/m3 SC","11","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"07/31/2018","AQS","230110016","2","13","ug/m3 SC","12","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"08/06/2018","AQS","230110016","2","20","ug/m3 SC","19","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"08/12/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"08/18/2018","AQS","230110016","2","9","ug/m3 SC","8","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"08/24/2018","AQS","230110016","2","16","ug/m3 SC","15","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"08/30/2018","AQS","230110016","2","7","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"09/11/2018","AQS","230110016","2","3","ug/m3 SC","3","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"09/17/2018","AQS","230110016","2","12","ug/m3 SC","11","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"09/23/2018","AQS","230110016","2","5","ug/m3 SC","5","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"09/29/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"10/05/2018","AQS","230110016","2","7","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"10/11/2018","AQS","230110016","2","2","ug/m3 SC","2","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"10/17/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"10/23/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"10/29/2018","AQS","230110016","2","8","ug/m3 SC","7","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"11/04/2018","AQS","230110016","2","4","ug/m3 SC","4","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"11/10/2018","AQS","230110016","2","2","ug/m3 SC","2","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"11/16/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"11/22/2018","AQS","230110016","2","6","ug/m3 SC","6","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"11/28/2018","AQS","230110016","2","2","ug/m3 SC","2","Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)","1","100.0000","81102","PM10 Total 0-10um STP","12300","Augusta-Waterville, ME","23","Maine","011","Kennebec","44.312319","-69.786717"
"01/02/2018","AQS","230190002","3","41","ug/m3 SC","38","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"01/08/2018","AQS","230190002","3","13","ug/m3 SC","12","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"01/14/2018","AQS","230190002","3","34","ug/m3 SC","31","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"01/20/2018","AQS","230190002","3","18","ug/m3 SC","17","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"01/26/2018","AQS","230190002","3","47","ug/m3 SC","44","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"02/01/2018","AQS","230190002","3","14","ug/m3 SC","13","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"02/07/2018","AQS","230190002","3","24","ug/m3 SC","22","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"02/19/2018","AQS","230190002","3","21","ug/m3 SC","19","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"02/25/2018","AQS","230190002","3","8","ug/m3 SC","7","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"03/03/2018","AQS","230190002","3","7","ug/m3 SC","6","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"03/09/2018","AQS","230190002","3","7","ug/m3 SC","6","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"03/15/2018","AQS","230190002","3","5","ug/m3 SC","5","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"03/21/2018","AQS","230190002","3","22","ug/m3 SC","20","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"03/27/2018","AQS","230190002","3","36","ug/m3 SC","33","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"04/02/2018","AQS","230190002","3","19","ug/m3 SC","18","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"04/08/2018","AQS","230190002","3","8","ug/m3 SC","7","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"04/14/2018","AQS","230190002","3","11","ug/m3 SC","10","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"04/20/2018","AQS","230190002","3","14","ug/m3 SC","13","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"04/26/2018","AQS","230190002","3","5","ug/m3 SC","5","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"05/02/2018","AQS","230190002","3","29","ug/m3 SC","27","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"05/08/2018","AQS","230190002","3","13","ug/m3 SC","12","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"05/14/2018","AQS","230190002","3","14","ug/m3 SC","13","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"05/20/2018","AQS","230190002","3","10","ug/m3 SC","9","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"05/26/2018","AQS","230190002","3","18","ug/m3 SC","17","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"06/01/2018","AQS","230190002","3","16","ug/m3 SC","15","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"06/07/2018","AQS","230190002","3","12","ug/m3 SC","11","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"06/13/2018","AQS","230190002","3","26","ug/m3 SC","24","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"06/19/2018","AQS","230190002","3","12","ug/m3 SC","11","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"06/25/2018","AQS","230190002","3","7","ug/m3 SC","6","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"07/01/2018","AQS","230190002","3","17","ug/m3 SC","16","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"07/07/2018","AQS","230190002","3","7","ug/m3 SC","6","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"07/13/2018","AQS","230190002","3","11","ug/m3 SC","10","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"07/19/2018","AQS","230190002","3","11","ug/m3 SC","10","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"07/25/2018","AQS","230190002","3","0","ug/m3 SC","0","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
"07/31/2018","AQS","230190002","3","16","ug/m3 SC","15","KENDUSKEAG PUMP STATION (BUILDING ROOF)","1","100.0000","81102","PM10 Total 0-10um STP","12620","Bangor, ME","23","Maine","019","Penobscot","44.79886","-68.769675"
